,0,1,2,3,4
0,0.5744039770002646,0.7749903992358722,0.19681716054920728,0.09404449634239209,0.9533693699093622
1,0.05445066640194185,0.6433270284342684,0.2243225671837098,0.17548147204401843,0.18389707915877385
2,0.7426853654215716,0.9826636411175388,0.9004910836056594,0.018101099872298798,0.48061915392723686
3,0.06661885430210901,0.5704816144652916,0.6533719952528336,0.30997813663456664,0.6215479132530861
4,0.9797850762003861,0.04801147962729946,0.7798161733582765,0.9868572673474809,0.2570658276718014
5,0.877961726201732,0.008722702369910018,0.3419944809555948,0.005170860951375644,0.11750197662119388
6,0.722873946209911,0.7584255714215127,0.8685428324493853,0.7531033281603828,0.3113150140191856
7,0.4059334680596073,0.1269874042836181,0.6251742583651805,0.5760107003293669,0.09771706578818962
8,0.4596460420538301,0.1824247250384502,0.3298374469701518,0.45300087006070044,0.14682423850281834
9,0.26989200455547047,0.8436370449904363,0.8142201436582067,0.3644071744556757,0.30483683327193656
10,0.7329621886366325,0.5608004506142432,0.09870031306699423,0.8797399661352452,0.2100653546188621
11,0.3308184506132189,0.6948218061486483,0.17296145899761417,0.929012249251146,0.2307357113932993
12,0.15534566718599885,0.4501196354851219,0.893413207437788,0.5108383296994327,0.07469543729120842
13,0.03177025888305418,0.8256907968801255,0.9639969472334885,0.15204697885222151,0.8192363963981759
14,0.8859792078732093,0.04733873460240934,0.14114083833270685,0.39691622400404547,0.1557625409437744
15,0.6284055515672445,0.3192410960680774,0.1653819053335347,0.6191445277309577,0.7894496001934582
16,0.37681567867469,0.264839903180934,0.6465009246298928,0.24523145986917416,0.920216951384694
17,0.09702783017120653,0.7625234238820611,0.7470727329336797,0.9468776591365323,0.00732858633838207
18,0.9484117915469334,0.16801591791173576,0.8519993522832245,0.009676432518772482,0.28660314557887
19,0.3344801481698023,0.12680111162510455,0.45100623057423106,0.014241913858228705,0.8642598908003605
20,0.7277213869710327,0.7363214259120922,0.19943275176469533,0.3749378702199698,0.25286918412802617
