,0,1,2,3,4
0,0.07263551128535595,0.25994861191697427,0.5727918043256751,0.1987676095168922,0.6461736740235139
1,0.6539459024457772,0.7670457962660854,0.46535966651690186,0.07283907317209759,0.1779727462184677
2,0.6015860274719582,0.9412030095474174,0.7731846635950516,0.48602214635216134,0.49751658343971983
3,0.2191310583213647,0.41724867346597216,0.903508464563574,0.7166657476721612,0.8899469901593138
4,0.6392759466667941,0.3989804950410213,0.7427234841773004,0.21754721904211716,0.8112831295370797
5,0.3290009975969528,0.7778264773596235,0.25130341838143877,0.4082272260311446,0.42070493389606556
6,0.615520386817875,0.6431745746800706,0.20940719875438651,0.3173553416156254,0.518181288016612
7,0.2882057968440602,0.862723961163629,0.649386367825513,0.3282163361721556,0.22646928102488184
8,0.9986234227851515,0.5343464436730205,0.3600758212936833,0.8095432343386673,0.7541778298704421
9,0.8176728252002706,0.05379691878253123,0.6093432246658532,0.4750499752672869,0.44395572445574316
10,0.22434635263911096,0.124008005197904,0.14562000181451962,0.647144071190345,0.3072536890414648
11,0.008119765243430499,0.7728395351009258,0.7910010178127858,0.8329053051690605,0.7727845738759159
12,0.5281380102411956,0.07133848332119563,0.21722013069882407,0.21788881397879356,0.6026366503574904
13,0.7779967891114246,0.41544292644569725,0.895359735913243,0.2894410260268546,0.6977972649644062
14,0.48486165389759484,0.386631303183408,0.07262108672627599,0.882627817083772,0.4152507287473183
15,0.49033655390353037,0.32764300179698325,0.5579867507316509,0.7424454984589943,0.5862983420844031
16,0.3984425000203875,0.3347640437719477,0.23398418915265862,0.27777335420703386,0.8759631362604681
17,0.1755156783990689,0.5914157018428571,0.4426361389728517,0.19952412498213734,0.06076967160626001
18,0.7102421566157766,0.5315177202111112,0.17564477605331086,0.20387122784212552,0.6324457336446537
19,0.6329428518371893,0.33281574775554035,0.7153853249362783,0.6985343933447528,0.946195504424761
20,0.8976804907603816,0.6862704763521317,0.003957022441475222,0.8281768039223119,0.3063361763821154
21,0.034618940331145986,0.29289666824189475,0.674315147684731,0.37368819927785124,0.2384407244650133
22,0.7726367088526387,0.5376932559676052,0.872196840531319,0.6478886164281464,0.009992661768725153
23,0.09816615594421474,0.8380010777759581,0.4085718584136857,0.3182555288309393,0.2675587444419196
24,0.5959735709454211,0.6080325425609144,0.784324707691509,0.46511655958294273,0.657643122748231
25,0.29817595577322786,0.7667602133850123,0.1922933009131057,0.9436728144892207,0.03847397263939545
26,0.6182090680514833,0.6565015442779326,0.01764209815043616,0.30386637484553225,0.9836483776441068
27,0.23306112065145934,0.17764901853024062,0.7046384949216925,0.7639693468516606,0.5802080064587399
28,0.9529748262632679,0.4813496219682821,0.8059232911588047,0.0995408416581417,0.5171370645238302
29,0.903688020550919,0.08677969309515432,0.8955031919945524,0.06493765311267674,0.37803467337170826
30,0.09285472590773902,0.6811572307278666,0.9228693324767658,0.8403189049310568,0.7487058297674066
31,0.8597292974970174,0.8629844115884041,0.5009850149691132,0.4267384236243722,0.34266426647246173
32,0.7325582584371151,0.6188455481552463,0.14671786146931776,0.6436719780704336,0.5058658571660535
33,0.5834057917534564,0.2664847628627469,0.7431044179669816,0.8901269728300084,0.6531180974382165
34,0.6515963160723434,0.5315964225191969,0.33547200478894135,0.7378898892372826,0.08433924110185864
35,0.8691260187641753,0.9444124099218982,0.27352584694067394,0.05297346685669824,0.7779449517592336
36,0.269199163307395,0.2867502299504827,0.896932061143744,0.7651480755748951,0.22280627299331812
