,0,1,2,3,4
0,0.9290984504469073,0.6899629651565706,0.6231865594887039,0.20294136791343276,0.8983122104665369
1,0.14104289519048585,0.23567154907560706,0.133175999932439,0.27957006872889023,0.8325752138165283
2,0.11330931748908202,0.4221526182265666,0.7540480123564275,0.6170379508738326,0.7740751739673285
3,0.6343133713127413,0.9863794877655119,0.19529836214922658,0.7648858740882849,0.31428380911379183
4,0.30595302867108676,0.6410533880825018,0.9138525058903225,0.9185868974179068,0.15923598687716034
5,0.07463163113533511,0.21573190903672057,0.6325604975814879,0.7499763635210278,0.15074621848480463
6,0.9119468796411747,0.23850133280189556,0.48799456780069395,0.04939415967459204,0.07382257219747002
7,0.11738882905264969,0.3471991929727415,0.60865646749737,0.2829990279184923,0.07582040844426663
8,0.24267456438037438,0.7095569013536956,0.42766517736569054,0.8458598720007987,0.5406354757597629
9,0.2882193317494316,0.030767055671383492,0.7474100924460495,0.8124861329960983,0.03133777016530859
10,0.5345556810099628,0.6632716929623033,0.31080613786060485,0.14584380948692255,0.9387790610426585
11,0.06695703099026706,0.004990087349418748,0.2430837917921952,0.41882178793711444,0.6900731096515765
12,0.557965570335226,0.47046273373814573,0.5080245406699807,0.9962338182000847,0.07842398596732769
13,0.17409051834300937,0.8408900233401252,0.8019582400405049,0.2473839376935112,0.6623251852236243
14,0.3259560738053322,0.03513972586952885,0.6862550198814182,0.4557116347758021,0.8530953612072266
15,0.8263036880163125,0.8434885959887547,0.02761194322712157,0.04604364898410873,0.16932960352881454
16,0.8547652849719438,0.11291336759015569,0.8144383483159099,0.8385327474474396,0.7967936946448158
17,0.01800069481122968,0.9253374567302249,0.8534133450589018,0.3960204772730397,0.594668263985356
18,0.29109959152522713,0.8974496272338207,0.24625849085154916,0.9930159991263772,0.7031959767305469
19,0.768974874012406,0.9863574892738517,0.14081793452628932,0.030678996663125346,0.17447234277579726
20,0.48985022203990736,0.07985479378134552,0.7533092297445341,0.5639245480438025,0.11201978713394356
